index	vritti
6.1.131	पदस्य दिव उत्वम्, संहितायाम्
6.1.132	सुलोपः, संहितायाम्
6.1.133	सुलोपः, संहितायाम्
6.1.134	सुलोपः, संहितायाम्
6.1.135	सुट्, संहितायाम्
6.1.136	सुट्, संहितायाम्
6.1.137	सुट्, संहितायाम्
6.1.138	सुट्, संहितायाम्
6.1.139	सुट्, संहितायाम्
6.1.140	सुट्, संहितायाम्
6.1.141	सुट्, संहितायाम्
6.1.142	सुट्, संहितायाम्
6.1.143	सुट्, संहितायाम्
6.1.144	सुट्, संहितायाम्
6.1.145	सुट्, संहितायाम्
6.1.146	सुट्, संहितायाम्
6.1.147	सुट्, संहितायाम्
6.1.148	सुट्, संहितायाम्
6.1.149	सुट्, संहितायाम्
6.1.150	सुट्, संहितायाम्
6.1.151	सुट्, संहितायाम्
6.1.152	सुट्, संहितायाम्
6.1.153	सुट्, संहितायाम्
6.1.154	सुट्, संहितायाम्
6.1.155	सुट्, संहितायाम्
6.1.156	सुट्, संहितायाम्
6.1.157	सुट्, संहितायाम्
6.1.158	स्वरः
6.1.159	स्वरः
6.1.160	स्वरः
6.1.161	स्वरः
6.1.162	स्वरः
6.1.163	स्वरः
6.1.164	स्वरः
6.1.165	स्वरः
6.1.166	स्वरः
6.1.167	स्वरः
6.1.168	स्वरः
6.1.169	स्वरः
6.1.170	स्वरः
6.1.171	स्वरः
6.1.172	स्वरः
6.1.173	स्वरः
6.1.174	स्वरः
6.1.175	स्वरः
6.1.176	स्वरः
6.1.177	स्वरः
6.1.178	स्वरः
6.1.179	स्वरः
6.1.180	स्वरः
6.1.181	स्वरः
6.1.182	स्वरः
6.1.183	स्वरः
6.1.184	स्वरः
6.1.185	स्वरः
6.1.186	स्वरः
6.1.187	स्वरः
6.1.188	स्वरः
6.1.189	स्वरः
6.1.190	स्वरः
6.1.191	स्वरः
6.1.192	स्वरः
6.1.193	स्वरः
6.1.194	स्वरः
6.1.195	स्वरः
6.1.196	स्वरः
6.1.197	स्वरः
6.1.198	स्वरः
6.1.199	स्वरः
6.1.200	स्वरः
6.1.201	स्वरः
6.1.202	स्वरः
6.1.203	स्वरः
6.1.204	स्वरः
6.1.205	स्वरः
6.1.206	स्वरः
6.1.207	स्वरः
6.1.208	स्वरः
6.1.209	स्वरः
6.1.210	स्वरः
6.1.211	स्वरः
6.1.212	स्वरः
6.1.213	स्वरः
6.1.214	स्वरः
6.1.215	स्वरः
6.1.216	स्वरः
6.1.217	स्वरः
6.1.218	स्वरः
6.1.219	स्वरः
6.1.220	स्वरः
6.1.221	स्वरः
6.1.222	स्वरः
6.1.223	स्वरः
6.2.1	स्वरः
6.2.2	स्वरः
6.2.3	स्वरः
6.2.4	स्वरः
6.2.5	स्वरः
6.2.6	स्वरः
6.2.7	स्वरः
6.2.8	स्वरः
6.2.9	स्वरः
6.2.10	स्वरः
6.2.11	स्वरः
6.2.12	स्वरः
6.2.13	स्वरः
6.2.14	स्वरः
6.2.15	स्वरः
6.2.16	स्वरः
6.2.17	स्वरः
6.2.18	स्वरः
6.2.19	स्वरः
6.2.20	स्वरः
6.2.21	स्वरः
6.2.22	स्वरः
6.2.23	स्वरः
6.2.24	स्वरः
6.2.25	स्वरः
6.2.26	स्वरः
6.2.27	स्वरः
6.2.28	स्वरः
6.2.29	स्वरः
6.2.30	स्वरः
6.2.31	स्वरः
6.2.32	स्वरः
6.2.33	स्वरः
6.2.34	स्वरः
6.2.35	स्वरः
6.2.36	स्वरः
6.2.37	स्वरः
6.2.38	स्वरः
6.2.39	स्वरः
6.2.40	स्वरः
6.2.41	स्वरः
6.2.42	स्वरः
6.2.43	स्वरः
6.2.44	स्वरः
6.2.45	स्वरः
6.2.46	स्वरः
6.2.47	स्वरः
6.2.48	स्वरः
6.2.49	स्वरः
6.2.50	स्वरः
6.2.51	स्वरः
6.2.52	स्वरः
6.2.53	स्वरः
6.2.54	स्वरः
6.2.55	स्वरः
6.2.56	स्वरः
6.2.57	स्वरः
6.2.58	स्वरः
6.2.59	स्वरः
6.2.60	स्वरः
6.2.61	स्वरः
6.2.62	स्वरः
6.2.63	स्वरः
6.2.64	स्वरः, उदात्तः
6.2.65	स्वरः, उदात्तः
6.2.66	स्वरः, उदात्तः
6.2.67	स्वरः, उदात्तः
6.2.68	स्वरः, उदात्तः
6.2.69	स्वरः, उदात्तः
6.2.70	स्वरः, उदात्तः
6.2.71	स्वरः, उदात्तः
6.2.72	स्वरः, उदात्तः
6.2.73	स्वरः, उदात्तः
6.2.74	स्वरः, उदात्तः
6.2.75	स्वरः, उदात्तः
6.2.76	स्वरः, उदात्तः
6.2.77	स्वरः, उदात्तः
6.2.78	स्वरः, उदात्तः
6.2.79	स्वरः, उदात्तः
6.2.80	स्वरः, उदात्तः
6.2.81	स्वरः, उदात्तः
6.2.82	स्वरः, उदात्तः
6.2.83	स्वरः, उदात्तः
6.2.84	स्वरः, उदात्तः
6.2.85	स्वरः, उदात्तः
6.2.86	स्वरः, उदात्तः
6.2.87	स्वरः, उदात्तः
6.2.88	स्वरः, उदात्तः
6.2.89	स्वरः, उदात्तः
6.2.90	स्वरः, उदात्तः
6.2.91	स्वरः, उदात्तः
6.2.92	स्वरः, अन्तः
6.2.93	स्वरः, अन्तः
6.2.94	स्वरः, अन्तः
6.2.95	स्वरः, अन्तः
6.2.96	स्वरः, अन्तः
6.2.97	स्वरः, अन्तः
6.2.98	स्वरः, अन्तः
6.2.99	स्वरः, अन्तः
6.2.100	स्वरः, अन्तः
6.2.101	स्वरः, अन्तः
6.2.102	स्वरः, अन्तः
6.2.103	स्वरः, अन्तः
6.2.104	स्वरः, अन्तः
6.2.105	स्वरः, अन्तः
6.2.106	स्वरः, अन्तः
6.2.107	स्वरः, अन्तः
6.2.108	स्वरः, अन्तः
6.2.109	स्वरः, अन्तः
6.2.110	स्वरः, अन्तः
6.2.111	स्वरः, बहुव्रीहौ उत्तरपदात् इः
6.2.112	स्वरः, बहुव्रीहौ उत्तरपदात् इः
6.2.113	स्वरः, बहुव्रीहौ उत्तरपदात् इः
6.2.114	स्वरः, बहुव्रीहौ उत्तरपदात् इः
6.2.115	स्वरः, बहुव्रीहौ उत्तरपदात् इः
